Employee_Id,Department,Region,Education,Gender,Recruitment_Channel,No_Of_Trainings,Age,Previous_Year_Rating,Length_Of_Service,Awards_Won,Avg_Training_Score,Performance_Rating_Category
15798,Sales & Marketing,Region_22,Bachelors,Male,Sourcing,2,30,4,2,No,49,Excellent
14573,Technology,Region_22,Masters & Above,Male,Other,1,36,4,8,No,85,Excellent
7718,Procurement,Region_2,Masters & Above,Male,Other,1,46,1,4,No,68,Poor
12342,Technology,Region_5,Masters & Above,Male,Other,1,35,3,7,No,81,Average
62234,Finance,Region_22,Masters & Above,Male,Sourcing,2,35,5,8,No,59,Excellent
70150,Sales & Marketing,Region_23,Masters & Above,Male,Other,1,38,5,9,No,50,Excellent
14989,Sales & Marketing,Region_4,Masters & Above,Male,Sourcing,1,35,5,3,Yes,53,Excellent
4791,Sales & Marketing,Region_2,Bachelors,Female,Other,2,53,3,6,No,49,Average
36898,Technology,Region_31,Masters & Above,Male,Sourcing,2,38,4,5,No,81,Excellent
7237,Operations,Region_14,Bachelors,Female,Other,1,41,3,7,No,58,Average
78068,Operations,Region_19,Bachelors,Female,Other,2,39,4,12,No,62,Excellent
60537,Analytics,Region_2,Bachelors,Male,Other,1,31,1,9,No,85,Poor
68056,Analytics,Region_2,Bachelors,Female,Sourcing,2,33,3,4,No,80,Average
70904,Sales & Marketing,Region_26,Bachelors,Female,Sourcing,1,32,5,7,No,43,Excellent
54004,Technology,Region_22,Masters & Above,Female,Sourcing,1,35,2,7,No,76,Poor
58317,Finance,Region_22,Bachelors,Male,Sourcing,2,29,2,3,No,59,Poor
43156,Hr,Region_2,Bachelors,Male,Other,1,51,4,11,No,53,Excellent
29885,Analytics,Region_32,Bachelors,Male,Other,3,26,5,2,No,86,Excellent
10929,Operations,Region_15,Bachelors,Female,Other,1,44,2,4,No,56,Poor
25038,Operations,Region_15,Bachelors,Male,Sourcing,3,30,3,3,No,57,Average
69588,Operations,Region_22,Bachelors,Female,Other,1,34,4,9,No,61,Excellent
56694,Operations,Region_2,Bachelors,Male,Sourcing,1,38,5,2,No,57,Excellent
56127,Sales & Marketing,Region_22,Bachelors,Male,Sourcing,1,26,2,3,No,51,Poor
59907,Operations,Region_3,Bachelors,Male,Other,1,45,3,7,No,57,Average
26298,Operations,Region_7,Masters & Above,Female,Other,2,37,4,8,No,57,Excellent
49388,Procurement,Region_2,Masters & Above,Male,Other,1,48,3,5,No,70,Average
40743,Operations,Region_2,Bachelors,Female,Sourcing,2,35,5,7,No,57,Excellent
51458,Finance,Region_26,Bachelors,Male,Other,4,33,1,4,No,61,Poor
27804,Sales & Marketing,Region_16,Bachelors,Male,Other,2,31,1,5,No,52,Poor
63747,Hr,Region_2,Bachelors,Female,Other,1,49,4,2,No,50,Excellent
491,Technology,Region_2,Bachelors,Male,Sourcing,5,29,3,4,No,79,Average
11425,Analytics,Region_15,Bachelors,Male,Sourcing,3,32,3,7,No,80,Average
69343,Technology,Region_16,Masters & Above,Female,Other,1,41,4,5,No,79,Excellent
46546,Operations,Region_11,Masters & Above,Male,Other,1,40,3,6,No,60,Average
35244,Sales & Marketing,Region_26,Bachelors,Male,Sourcing,1,48,1,21,No,47,Poor
50343,Sales & Marketing,Region_19,Bachelors,Female,Other,1,34,1,7,No,53,Poor
9719,Sales & Marketing,Region_4,Bachelors,Male,Other,1,27,4,4,No,54,Excellent
48368,Hr,Region_28,Masters & Above,Female,Other,1,33,4,6,No,79,Excellent
72299,Sales & Marketing,Region_25,Masters & Above,Male,Other,1,41,5,7,No,51,Excellent
37277,Sales & Marketing,Region_7,Masters & Above,Female,Other,2,32,5,7,No,51,Excellent
34079,Finance,Region_2,Masters & Above,Female,Sourcing,1,37,2,9,No,59,Poor
10843,Procurement,Region_2,Masters & Above,Male,Sourcing,1,58,3,4,No,68,Average
9039,Operations,Region_13,Masters & Above,Female,Other,1,37,1,6,No,64,Poor
63851,Analytics,Region_13,Bachelors,Male,Other,1,37,5,8,No,84,Excellent
57952,Operations,Region_16,Bachelors,Female,Other,1,32,4,7,No,59,Excellent
77422,Technology,Region_27,Masters & Above,Male,Sourcing,1,40,5,9,No,80,Excellent
20209,R&D,Region_22,Bachelors,Female,Other,1,29,3,1,No,88,Average
59484,Hr,Region_32,Bachelors,Male,Sourcing,1,27,3,1,No,53,Average
27164,Sales & Marketing,Region_2,Bachelors,Male,Referred,1,35,5,7,No,46,Excellent
63960,Procurement,Region_10,Masters & Above,Male,Other,1,35,2,9,No,70,Poor
59358,Hr,Region_32,Below Secondary,Male,Other,2,23,5,2,No,57,Excellent
71090,Sales & Marketing,Region_10,Masters & Above,Male,Other,1,36,5,4,No,48,Excellent
69005,Hr,Region_13,Masters & Above,Male,Other,1,41,3,11,No,96,Average
2978,Sales & Marketing,Region_22,Bachelors,Male,Sourcing,3,33,3,6,No,50,Average
50589,Analytics,Region_2,Bachelors,Male,Sourcing,1,33,4,9,No,86,Excellent
20300,Operations,Region_2,Masters & Above,Male,Other,1,40,3,6,No,62,Average
46843,Sales & Marketing,Region_4,Masters & Above,Female,Other,1,36,3,7,No,45,Average
40254,Analytics,Region_2,Bachelors,Female,Other,1,30,3,4,No,87,Average
52081,Operations,Region_13,Bachelors,Male,Other,1,40,3,11,No,56,Average
40232,Technology,Region_2,Bachelors,Male,Sourcing,2,31,3,3,No,84,Average
45991,Sales & Marketing,Region_2,Bachelors,Female,Sourcing,1,47,1,3,No,49,Poor
26049,Technology,Region_27,Masters & Above,Female,Other,1,41,3,9,No,78,Average
16762,Procurement,Region_2,Masters & Above,Female,Sourcing,1,40,2,3,No,71,Poor
2744,Legal,Region_2,Bachelors,Male,Other,1,50,2,15,No,61,Poor
74161,Procurement,Region_16,Bachelors,Female,Sourcing,1,29,5,2,No,77,Excellent
71772,Procurement,Region_34,Bachelors,Male,Sourcing,1,32,3,5,No,68,Average
59834,Technology,Region_13,Masters & Above,Male,Other,1,34,4,7,No,78,Excellent
9989,Operations,Region_22,Bachelors,Male,Sourcing,1,29,4,2,No,59,Excellent
34328,Sales & Marketing,Region_5,Bachelors,Male,Other,1,29,3,1,No,47,Average
39879,Technology,Region_2,Masters & Above,Male,Sourcing,1,52,1,25,No,79,Poor
40909,Operations,Region_29,Bachelors,Male,Other,1,29,5,4,No,59,Excellent
77801,Sales & Marketing,Region_2,Masters & Above,Male,Other,1,33,3,9,No,47,Average
49398,Sales & Marketing,Region_13,Bachelors,Female,Sourcing,2,34,3,4,No,47,Average
57705,Finance,Region_25,Bachelors,Male,Other,1,29,5,6,No,64,Excellent
23488,Sales & Marketing,Region_2,Masters & Above,Male,Other,2,38,3,2,No,51,Average
39649,Operations,Region_2,Below Secondary,Male,Sourcing,1,25,4,3,No,65,Excellent
62994,Operations,Region_7,Bachelors,Female,Other,1,32,4,7,No,57,Excellent
2801,Operations,Region_19,Bachelors,Male,Other,1,27,3,1,No,56,Average
19888,Technology,Region_2,Masters & Above,Male,Other,1,33,5,6,No,84,Excellent
7558,Procurement,Region_11,Bachelors,Male,Other,1,30,2,5,No,71,Poor
69160,Legal,Region_20,Bachelors,Male,Other,1,31,1,5,No,59,Poor
24858,Sales & Marketing,Region_13,Bachelors,Male,Sourcing,1,29,5,3,No,49,Excellent
27069,Operations,Region_22,Bachelors,Female,Sourcing,1,45,5,17,No,61,Excellent
43210,Operations,Region_23,Bachelors,Male,Other,1,34,5,7,No,58,Excellent
60437,Procurement,Region_34,Bachelors,Male,Other,1,29,1,4,No,75,Poor
59215,Sales & Marketing,Region_2,Bachelors,Male,Sourcing,4,28,3,4,No,46,Average
66696,Sales & Marketing,Region_16,Masters & Above,Female,Sourcing,1,36,5,10,No,50,Excellent
24945,Sales & Marketing,Region_22,Bachelors,Male,Sourcing,6,27,3,3,No,57,Average
57136,Analytics,Region_22,Bachelors,Male,Sourcing,2,27,3,4,No,84,Average
24576,Sales & Marketing,Region_16,Bachelors,Male,Other,2,51,2,17,No,48,Poor
35013,Operations,Region_7,Bachelors,Female,Sourcing,1,28,5,2,No,62,Excellent
70746,Operations,Region_2,Masters & Above,Female,Sourcing,2,38,4,11,No,59,Excellent
13077,Sales & Marketing,Region_9,Bachelors,Female,Other,1,27,2,2,No,46,Poor
17218,Operations,Region_7,Bachelors,Male,Sourcing,1,41,3,7,No,55,Average
65215,Sales & Marketing,Region_13,Bachelors,Female,Other,1,41,5,11,No,47,Excellent
48786,Finance,Region_22,Bachelors,Male,Other,1,28,4,2,No,57,Excellent
55347,Operations,Region_16,Bachelors,Female,Sourcing,1,29,3,1,No,59,Average
17803,Sales & Marketing,Region_2,Bachelors,Female,Sourcing,1,60,3,12,No,54,Average
74982,Sales & Marketing,Region_22,Bachelors,Male,Other,1,31,4,6,No,46,Excellent
45882,Sales & Marketing,Region_4,Masters & Above,Male,Sourcing,1,51,5,9,No,51,Excellent
71093,Procurement,Region_23,Masters & Above,Male,Other,1,44,4,7,No,68,Excellent
18147,Sales & Marketing,Region_22,Masters & Above,Male,Other,1,43,1,13,No,53,Poor
45585,Legal,Region_22,Bachelors,Female,Sourcing,1,31,3,1,No,58,Average
11917,Sales & Marketing,Region_15,Bachelors,Male,Other,3,31,1,5,No,50,Poor
11703,Operations,Region_2,Bachelors,Female,Other,1,37,4,10,No,60,Excellent
65255,Finance,Region_2,Masters & Above,Male,Other,1,58,4,3,No,60,Excellent
29508,Procurement,Region_7,Masters & Above,Female,Other,1,51,3,9,No,71,Average
58000,Operations,Region_7,Masters & Above,Male,Other,1,43,3,15,No,63,Average
22891,Sales & Marketing,Region_10,Masters & Above,Male,Other,1,31,3,2,No,59,Average
32941,Technology,Region_33,Bachelors,Male,Sourcing,1,53,3,11,No,79,Average
68353,Finance,Region_31,Bachelors,Male,Other,1,29,3,3,No,58,Average
76981,Sales & Marketing,Region_19,Bachelors,Male,Other,1,37,1,7,No,52,Poor
16866,R&D,Region_22,Masters & Above,Male,Other,2,35,5,6,No,89,Excellent
38927,Operations,Region_19,Bachelors,Male,Other,1,38,4,9,No,63,Excellent
19889,Procurement,Region_15,Masters & Above,Female,Other,1,41,3,5,No,73,Average
60481,Procurement,Region_2,Bachelors,Female,Sourcing,1,31,5,3,No,69,Excellent
66897,Operations,Region_7,Bachelors,Male,Other,1,35,1,9,No,65,Poor
12076,Sales & Marketing,Region_7,Masters & Above,Male,Other,4,35,1,5,No,52,Poor
25292,Technology,Region_11,Bachelors,Male,Other,1,30,3,1,No,78,Average
16666,Sales & Marketing,Region_2,Bachelors,Female,Other,1,39,3,9,No,51,Average
41413,Operations,Region_20,Bachelors,Female,Other,1,28,4,3,No,59,Excellent
26075,Operations,Region_2,Bachelors,Female,Other,1,45,5,17,No,63,Excellent
18339,Procurement,Region_2,Bachelors,Female,Other,3,38,4,13,No,72,Excellent
8561,Procurement,Region_7,Masters & Above,Female,Other,1,59,4,14,No,64,Excellent
1118,Analytics,Region_2,Masters & Above,Male,Other,1,44,3,4,No,83,Average
44483,Sales & Marketing,Region_2,Bachelors,Female,Sourcing,1,47,3,19,No,47,Average
29134,Sales & Marketing,Region_32,Bachelors,Male,Other,3,27,3,1,No,50,Average
30916,Sales & Marketing,Region_23,Bachelors,Male,Sourcing,1,31,5,6,No,50,Excellent
59257,Operations,Region_2,Bachelors,Male,Sourcing,3,54,5,18,No,58,Excellent
76460,Sales & Marketing,Region_12,Bachelors,Male,Sourcing,1,37,3,7,No,55,Average
37814,Sales & Marketing,Region_16,Bachelors,Male,Other,1,36,1,7,No,48,Poor
6780,Technology,Region_11,Bachelors,Male,Other,1,28,3,1,No,80,Average
29406,Analytics,Region_31,Masters & Above,Male,Sourcing,1,43,5,6,No,81,Excellent
30037,Procurement,Region_7,Masters & Above,Female,Sourcing,1,32,4,5,No,72,Excellent
38581,Sales & Marketing,Region_22,Masters & Above,Female,Sourcing,1,38,1,5,No,52,Poor
29761,Technology,Region_2,Masters & Above,Female,Other,1,50,3,8,No,84,Average
64028,Operations,Region_7,Bachelors,Female,Sourcing,1,36,3,3,Yes,59,Average
6535,Operations,Region_29,Masters & Above,Female,Other,1,38,5,8,No,58,Excellent
32443,Technology,Region_26,Bachelors,Male,Other,1,23,3,1,No,84,Average
50785,Procurement,Region_8,Masters & Above,Male,Other,1,32,3,7,Yes,71,Average
68491,Sales & Marketing,Region_7,Bachelors,Male,Other,1,28,3,1,No,51,Average
67593,Sales & Marketing,Region_4,Bachelors,Male,Other,2,28,1,4,No,50,Poor
13221,Operations,Region_2,Bachelors,Female,Other,1,26,3,1,No,57,Average
56670,Technology,Region_4,Masters & Above,Male,Sourcing,2,49,2,11,No,80,Poor
19998,Technology,Region_7,Masters & Above,Male,Other,1,41,3,7,No,87,Average
62734,Procurement,Region_22,Bachelors,Female,Other,1,29,5,2,No,66,Excellent
57415,Sales & Marketing,Region_16,Bachelors,Male,Other,1,48,4,15,No,51,Excellent
33548,Analytics,Region_2,Bachelors,Male,Sourcing,1,39,1,2,No,89,Poor
54979,Operations,Region_22,Masters & Above,Male,Sourcing,1,40,4,4,No,61,Excellent
12352,Operations,Region_2,Bachelors,Male,Sourcing,1,50,2,6,No,62,Poor
28210,Analytics,Region_2,Bachelors,Male,Sourcing,1,47,3,4,No,76,Average
8681,Procurement,Region_2,Masters & Above,Male,Other,1,40,4,10,No,70,Excellent
48155,R&D,Region_7,Bachelors,Male,Sourcing,2,36,2,7,No,87,Poor
57848,Sales & Marketing,Region_14,Bachelors,Male,Other,1,29,4,6,No,48,Excellent
26351,Operations,Region_4,Bachelors,Male,Other,1,32,3,5,No,60,Average
47855,Legal,Region_22,Bachelors,Male,Sourcing,1,29,5,3,No,60,Excellent
23851,Operations,Region_15,Masters & Above,Male,Other,2,46,4,12,No,59,Excellent
52766,Procurement,Region_2,Bachelors,Female,Other,1,33,1,3,No,71,Poor
14823,Sales & Marketing,Region_30,Bachelors,Male,Sourcing,1,31,3,1,No,51,Average
39482,Analytics,Region_22,Bachelors,Male,Sourcing,1,29,5,3,No,81,Excellent
46191,Sales & Marketing,Region_9,Masters & Above,Male,Sourcing,1,27,5,5,Yes,49,Excellent
62787,Sales & Marketing,Region_22,Bachelors,Male,Referred,1,33,3,8,No,45,Average
42271,Sales & Marketing,Region_11,Masters & Above,Male,Other,1,42,1,5,No,47,Poor
47014,Sales & Marketing,Region_1,Masters & Above,Male,Other,2,31,1,2,No,55,Poor
71397,Analytics,Region_2,Bachelors,Male,Other,2,36,3,9,No,84,Average
32810,Sales & Marketing,Region_2,Bachelors,Male,Sourcing,2,47,5,16,No,49,Excellent
47884,Technology,Region_22,Bachelors,Female,Other,1,29,4,2,No,93,Excellent
67541,Sales & Marketing,Region_2,Bachelors,Female,Other,2,33,5,6,No,51,Excellent
10785,Hr,Region_2,Bachelors,Female,Sourcing,1,25,3,1,No,51,Average
30372,Hr,Region_2,Bachelors,Female,Other,1,29,3,1,No,48,Average
50152,Sales & Marketing,Region_2,Bachelors,Male,Sourcing,2,33,4,7,No,46,Excellent
43844,R&D,Region_2,Masters & Above,Male,Other,2,41,3,9,No,84,Average
78293,Operations,Region_27,Bachelors,Female,Other,1,26,3,3,No,64,Average
63655,Sales & Marketing,Region_2,Bachelors,Female,Sourcing,1,29,3,6,No,52,Average
10268,Sales & Marketing,Region_2,Bachelors,Male,Referred,1,33,3,5,No,45,Average
43249,Operations,Region_7,Bachelors,Male,Sourcing,1,38,5,9,No,60,Excellent
51209,Sales & Marketing,Region_8,Bachelors,Male,Sourcing,1,30,2,4,No,47,Poor
47419,Sales & Marketing,Region_22,Bachelors,Male,Other,1,49,2,6,No,50,Poor
75359,Hr,Region_7,Bachelors,Female,Sourcing,1,28,3,4,No,51,Average
38505,Procurement,Region_15,Bachelors,Male,Other,3,30,1,4,No,66,Poor
50889,Operations,Region_22,Masters & Above,Male,Other,1,41,3,12,No,64,Average
77532,Sales & Marketing,Region_9,Bachelors,Male,Sourcing,1,28,3,1,No,53,Average
14414,Sales & Marketing,Region_31,Bachelors,Female,Other,1,30,5,2,No,43,Excellent
42813,Procurement,Region_22,Bachelors,Female,Other,1,23,3,1,No,70,Average
15258,Sales & Marketing,Region_24,Bachelors,Male,Other,1,24,3,1,No,45,Average
42933,Operations,Region_22,Bachelors,Male,Other,1,34,3,2,No,60,Average
11926,Sales & Marketing,Region_22,Bachelors,Male,Other,7,25,1,2,No,53,Poor
49767,Hr,Region_2,Below Secondary,Male,Other,1,23,3,1,No,49,Average
71986,R&D,Region_22,Bachelors,Male,Sourcing,1,30,3,1,No,86,Average
43389,Analytics,Region_13,Bachelors,Male,Sourcing,1,31,5,2,No,88,Excellent
45179,Procurement,Region_7,Below Secondary,Male,Other,1,24,3,1,No,66,Average
12199,Sales & Marketing,Region_2,Bachelors,Female,Sourcing,1,34,5,2,No,50,Excellent
37200,Operations,Region_26,Bachelors,Male,Other,1,30,4,1,No,61,Excellent
76074,R&D,Region_22,Bachelors,Male,Other,1,31,3,1,No,86,Average
65645,Procurement,Region_2,Masters & Above,Male,Sourcing,1,60,4,6,No,70,Excellent
59295,Analytics,Region_22,Bachelors,Male,Sourcing,2,33,3,5,No,88,Average
2956,Sales & Marketing,Region_26,Bachelors,Male,Other,1,33,3,3,No,51,Average
32353,Sales & Marketing,Region_22,Masters & Above,Male,Other,1,29,5,2,No,49,Excellent
62257,Sales & Marketing,Region_1,Masters & Above,Male,Other,1,38,3,2,No,48,Average
3556,Technology,Region_31,Masters & Above,Male,Other,1,34,4,5,No,78,Excellent
24487,Technology,Region_23,Masters & Above,Female,Other,1,37,5,3,No,81,Excellent
9920,Sales & Marketing,Region_2,Bachelors,Male,Other,1,44,3,15,No,47,Average
3838,Procurement,Region_22,Bachelors,Male,Other,1,28,1,6,No,64,Poor
11460,Hr,Region_25,Masters & Above,Male,Other,1,49,3,2,No,47,Average
73355,Sales & Marketing,Region_28,Masters & Above,Female,Other,2,33,5,2,No,52,Excellent
76273,Sales & Marketing,Region_19,Bachelors,Male,Sourcing,1,35,4,6,No,50,Excellent
37982,Operations,Region_4,Bachelors,Male,Other,1,26,4,2,No,59,Excellent
72990,Technology,Region_16,Below Secondary,Male,Sourcing,1,24,3,2,No,79,Average
8143,Procurement,Region_7,Bachelors,Male,Sourcing,1,34,5,3,No,71,Excellent
64308,Procurement,Region_2,Masters & Above,Male,Sourcing,1,43,4,10,No,66,Excellent
42076,Analytics,Region_20,Bachelors,Male,Sourcing,2,31,4,6,No,85,Excellent
65628,Technology,Region_28,Masters & Above,Male,Other,2,32,3,3,No,82,Average
23011,Sales & Marketing,Region_16,Bachelors,Female,Sourcing,1,40,4,5,No,52,Excellent
23898,Sales & Marketing,Region_2,Bachelors,Male,Other,1,34,4,2,No,49,Excellent
54720,Technology,Region_16,Masters & Above,Female,Other,1,34,3,6,No,79,Average
66899,Legal,Region_13,Bachelors,Male,Other,3,32,5,1,No,57,Excellent
56059,Sales & Marketing,Region_2,Bachelors,Male,Sourcing,1,45,5,17,No,48,Excellent
40066,Hr,Region_24,Bachelors,Male,Other,1,32,1,4,No,53,Poor
36251,Sales & Marketing,Region_13,Masters & Above,Female,Other,1,39,2,11,No,47,Poor
18696,Sales & Marketing,Region_14,Bachelors,Male,Sourcing,1,36,4,3,No,49,Excellent
3139,Operations,Region_15,Bachelors,Male,Other,1,49,1,11,No,56,Poor
43068,Procurement,Region_2,Bachelors,Male,Sourcing,2,55,4,13,No,72,Excellent
67013,Technology,Region_13,Bachelors,Male,Other,2,45,3,15,No,81,Average
977,Hr,Region_31,Bachelors,Female,Other,1,28,3,1,No,50,Average
56131,Sales & Marketing,Region_2,Bachelors,Male,Other,1,31,4,4,No,46,Excellent
54882,Operations,Region_28,Bachelors,Male,Other,1,27,3,3,No,57,Average
75343,Sales & Marketing,Region_22,Bachelors,Male,Sourcing,4,32,3,8,No,51,Average
69124,Sales & Marketing,Region_11,Bachelors,Male,Sourcing,1,30,1,6,No,49,Poor
3415,Finance,Region_2,Bachelors,Female,Sourcing,1,43,3,4,No,62,Average
63044,Technology,Region_31,Bachelors,Female,Other,1,28,3,2,No,80,Average
7209,Technology,Region_2,Masters & Above,Male,Other,1,33,4,4,No,79,Excellent
10773,Technology,Region_27,Bachelors,Male,Sourcing,1,31,2,3,No,81,Poor
44967,Sales & Marketing,Region_15,Bachelors,Male,Other,2,24,3,1,No,50,Average
11285,Technology,Region_25,Bachelors,Male,Sourcing,1,28,3,3,No,79,Average
63678,Analytics,Region_32,Bachelors,Male,Other,1,27,3,3,No,85,Average
12060,Hr,Region_3,Bachelors,Female,Other,1,27,3,4,Yes,90,Average
54637,Analytics,Region_13,Bachelors,Male,Sourcing,1,35,5,8,No,86,Excellent
34556,Hr,Region_26,Bachelors,Female,Other,1,33,3,7,No,47,Average
5806,Procurement,Region_13,Bachelors,Male,Other,1,35,3,5,No,72,Average
57960,Technology,Region_27,Masters & Above,Male,Other,1,41,3,13,No,82,Average
29022,Operations,Region_31,Bachelors,Male,Sourcing,1,28,3,4,No,59,Average
40721,Analytics,Region_11,Bachelors,Male,Other,1,39,5,3,No,87,Excellent
7485,Sales & Marketing,Region_31,Bachelors,Male,Other,1,29,3,4,No,49,Average
49432,Technology,Region_26,Bachelors,Female,Referred,1,25,3,1,No,80,Average
57702,Hr,Region_22,Bachelors,Female,Sourcing,1,27,3,1,No,51,Average
46178,Sales & Marketing,Region_31,Bachelors,Female,Sourcing,1,30,5,3,No,48,Excellent
18022,Sales & Marketing,Region_5,Bachelors,Female,Sourcing,1,34,3,6,No,50,Average
27752,Hr,Region_4,Masters & Above,Male,Sourcing,1,35,4,5,Yes,51,Excellent
61736,Sales & Marketing,Region_3,Bachelors,Male,Other,1,37,3,8,No,66,Average
70969,Sales & Marketing,Region_27,Bachelors,Female,Sourcing,1,25,5,1,Yes,53,Excellent
48812,Sales & Marketing,Region_4,Masters & Above,Male,Other,1,43,5,12,No,50,Excellent
46810,R&D,Region_15,Masters & Above,Male,Sourcing,1,33,4,5,No,85,Excellent
65569,Sales & Marketing,Region_16,Bachelors,Male,Sourcing,1,33,5,3,No,45,Excellent
45178,Operations,Region_16,Bachelors,Male,Sourcing,1,31,4,7,No,56,Excellent
69402,Sales & Marketing,Region_1,Bachelors,Male,Other,1,30,3,1,No,49,Average
17791,Sales & Marketing,Region_7,Bachelors,Male,Sourcing,1,30,4,5,No,48,Excellent
2918,Analytics,Region_28,Bachelors,Male,Other,1,28,3,4,No,86,Average
49363,Operations,Region_22,Masters & Above,Male,Sourcing,1,51,5,21,No,63,Excellent
33020,R&D,Region_22,Masters & Above,Male,Other,1,30,4,2,Yes,86,Excellent
53697,Procurement,Region_4,Bachelors,Male,Sourcing,2,26,5,3,No,68,Excellent
955,Hr,Region_16,Bachelors,Female,Other,1,31,3,1,No,52,Average
65318,Sales & Marketing,Region_31,Bachelors,Female,Other,1,35,4,9,No,49,Excellent
78142,Technology,Region_5,Bachelors,Female,Other,1,27,3,1,No,78,Average
